DATE,GEO,Sex,Cancer_type,Characteristics,UOM,VALUE,Age_group
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,5,Young Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,50,Young Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,5,Middle-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,45,Middle-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,10,Middle-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,135,Middle-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,10,Middle-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,80,Middle-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,5,Middle-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,15,Middle-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,310,Middle-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,20,Middle-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,95,Middle-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,20,Middle-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,545,Middle-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,20,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,150,Old-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,65,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,825,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,30,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,260,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,140,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,1175,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,50,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,345,Old-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,15,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,325,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,1295,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,70,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,440,Old-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,40,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,645,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,1655,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,80,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,520,Old-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,35,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,805,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,1615,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,100,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,600,Old-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,45,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,925,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,1575,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,475,Old-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,30,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,795,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,855,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,75,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,450,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,565,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,625,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,60,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,375,Old-aged Adults
2021,Ontario,Females,Liver,Number of new cancer cases,Number,10,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,265,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,400,Old-aged Adults
2021,Ontario,Females,Stomach,Number of new cancer cases,Number,25,Old-aged Adults
2021,Ontario,Females,Colon and rectum,Number of new cancer cases,Number,180,Old-aged Adults
2021,Ontario,Females,Lung and bronchus,Number of new cancer cases,Number,85,Old-aged Adults
2021,Ontario,Females,Breast,Number of new cancer cases,Number,235,Old-aged Adults
2021,Manitoba,Females,Stomach,Number of new cancer cases,Number,0,Child
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2021,Manitoba,Females,Liver,Number of new cancer cases,Number,0,Child
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,0,Child
2021,Manitoba,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,0,Young Adults
2021,Manitoba,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,5,Young Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,5,Young Adults
2021,Manitoba,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Manitoba,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,10,Middle-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,10,Middle-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,35,Middle-aged Adults
2021,Manitoba,Females,Stomach,Number of new cancer cases,Number,5,Middle-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,15,Middle-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,45,Middle-aged Adults
2021,Manitoba,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,10,Old-aged Adults
2021,Manitoba,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,5,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,55,Old-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,25,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,10,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,70,Old-aged Adults
2021,Manitoba,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,35,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,100,Old-aged Adults
2021,Manitoba,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,45,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,40,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,105,Old-aged Adults
2021,Manitoba,Females,Stomach,Number of new cancer cases,Number,10,Old-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,50,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,85,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,140,Old-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,60,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,75,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,145,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,80,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,55,Old-aged Adults
2021,Manitoba,Females,Colon and rectum,Number of new cancer cases,Number,35,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,30,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,40,Old-aged Adults
2021,Manitoba,Females,Lung and bronchus,Number of new cancer cases,Number,15,Old-aged Adults
2021,Manitoba,Females,Breast,Number of new cancer cases,Number,25,Old-aged Adults
2021,Saskatchewan,Females,Stomach,Number of new cancer cases,Number,0,Child
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2021,Saskatchewan,Females,Liver,Number of new cancer cases,Number,0,Child
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,0,Child
2021,Saskatchewan,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,0,Young Adults
2021,Saskatchewan,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2021,Saskatchewan,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,5,Middle-aged Adults
2021,Saskatchewan,Females,Liver,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,5,Middle-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,10,Middle-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,0,Middle-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,20,Middle-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,10,Middle-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,40,Middle-aged Adults
2021,Saskatchewan,Females,Stomach,Number of new cancer cases,Number,0,Old-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,10,Old-aged Adults
2021,Saskatchewan,Females,Liver,Number of new cancer cases,Number,0,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,0,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,65,Old-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,15,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,10,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,60,Old-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,25,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,75,Old-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,30,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,45,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,95,Old-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,35,Old-aged Adults
2021,Saskatchewan,Females,Liver,Number of new cancer cases,Number,5,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,50,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,105,Old-aged Adults
2021,Saskatchewan,Females,Stomach,Number of new cancer cases,Number,5,Old-aged Adults
2021,Saskatchewan,Females,Colon and rectum,Number of new cancer cases,Number,45,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,60,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,55,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,50,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,35,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,25,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,25,Old-aged Adults
2021,Saskatchewan,Females,Lung and bronchus,Number of new cancer cases,Number,15,Old-aged Adults
2021,Saskatchewan,Females,Breast,Number of new cancer cases,Number,30,Old-aged Adults
2021,Alberta,Females,Stomach,Number of new cancer cases,Number,0,Child
2021,Alberta,Females,Colon and rectum,Number of new cancer cases,Number,0,Child
2021,Alberta,Females,Liver,Number of new cancer cases,Number,0,Child
2021,Alberta,Females,Lung and bronchus,Number of new cancer cases,Number,0,Child
2021,Alberta,Females,Breast,Number of new cancer cases,Number,0,Child
2021,Alberta,Females,Colon and rectum,Number of new cancer cases,Number,5,Child
2021,Alberta,Females,Stomach,Number of new cancer cases,Number,0,Young Adults
2021,Alberta,Females,Colon and rectum,Number of new cancer cases,Number,5,Young Adults
2021,Alberta,Females,Liver,Number of new cancer cases,Number,0,Young Adults
2021,Alberta,Females,Lung and bronchus,Number of new cancer cases,Number,0,Young Adults
2021,Alberta,Females,Breast,Number of new cancer cases,Number,0,Young Adults
2021,Alberta,Females,Colon and rectum,Number of new cancer cases,Number,0,Young Adults
2021,Alberta,Females,Breast,Number of new cancer cases,Number,10,Young Adults
2021,Alberta,Females,Stomach,Number of new cancer cases,Number,0,Middle-aged Adults
